nama_gambar,mean,median,modus,mean_relative
3558_15_1_02182021_20_wrp.tiff,64.27292280314066,69.0,3,0.338278541067381
3558_15_1_02182021_80_wrp.tiff,93.9502489413815,103.0,6,0.4516838891390857
3600_24_4_02242021_20_wrp.tiff,74.55509213080069,84.0,7,0.39447138693336625
3600_24_4_02242021_80_wrp.tiff,96.13089741753444,107.0,108,0.48550958291438856
3602_24_4_02242021_20_wrp.tiff,83.43790751472596,96.0,97,0.44619201879293996
3602_24_4_02242021_80_wrp.tiff,111.0220853434272,125.0,130,0.5389421618586808
3602_24_4_05172017_80_wrp.tiff,181.94654171904708,192.0,193,0.713515849875818
3603_24_4_02242021_20_wrp.tiff,87.08443687348155,99.0,108,0.4583391414369643
3603_24_4_02242021_80_wrp.tiff,113.98040576958412,128.0,136,0.5614798313744959
3604_24_4_02242021_20_wrp.tiff,87.10993429821642,101.0,107,0.47086450971754357
3604_24_4_02242021_80_wrp.tiff,112.89039918281226,128.0,132,0.5588633622883832
3607_24_4_02242021_20_wrp.tiff,97.48831793069206,111.0,119,0.48501650711545796
3607_24_4_02242021_80_wrp.tiff,123.35761369745158,138.0,145,0.5507036325754504
3608_24_4_02242021_20_wrp.tiff,85.73292256180969,95.0,8,0.4419222812441638
3608_24_4_02242021_80_wrp.tiff,111.40859751740471,122.0,25,0.515780544059671
3609_24_4_02242021_20_wrp.tiff,90.40168157113868,104.0,114,0.4659880493333644
3609_24_4_02242021_80_wrp.tiff,120.21747295271696,136.0,142,0.5439704658469366
3610_24_4_02242021_20_wrp.tiff,75.64086240300196,86.0,7,0.4179053171413484
3610_24_4_02242021_80_wrp.tiff,98.68282449091966,111.0,116,0.516664002567555
3611_24_4_02242021_20_wrp.tiff,91.61877289269472,105.0,9,0.47718110881363307
3611_24_4_02242021_80_wrp.tiff,117.54869391939685,132.0,27,0.557102814781231
3611_24_4_05172017_80_wrp.tiff,136.91095210923132,144.0,141,0.5657477359862214
3625_25_4_01202020_20_wrp.tiff,113.5605333551459,121.0,125,0.5512647250223042
3625_25_4_01202020_80_wrp.tiff,170.4378005610057,183.0,255,0.668383531609166
3625_25_4_02082021_20_wrp.tiff,109.25720016009126,117.0,122,0.5329619519978454
3625_25_4_02082021_80_wrp.tiff,165.16692796296695,176.0,255,0.6477134429894872
3626_25_4_01202020_20_wrp.tiff,113.37245801274189,122.0,134,0.5273137581963468
3626_25_4_01202020_80_wrp.tiff,170.06084525701107,179.0,255,0.6669052755150752
3626_25_4_02082021_20_wrp.tiff,109.48075252233484,117.0,127,0.5115923015038469
3626_25_4_02082021_80_wrp.tiff,164.45749264921676,173.0,255,0.6449313437198896
3628_25_4_01202020_20_wrp.tiff,110.60934206857054,118.0,134,0.5242148913177551
3628_25_4_01202020_80_wrp.tiff,159.8925852471904,170.0,190,0.6270297460649544
3635_25_4_01202020_20_wrp.tiff,106.24334560403202,111.0,142,0.4964642317922222
3635_25_4_01202020_80_wrp.tiff,154.05306409413834,159.0,187,0.6041296631118989
3635_25_4_02082021_20_wrp.tiff,102.8578393062487,107.0,138,0.4806441089054583
3635_25_4_02082021_80_wrp.tiff,148.44830924692144,153.0,183,0.5821502323385854
3637_25_4_01202020_20_wrp.tiff,114.16250444622891,121.0,123,0.5236812130536938
3637_25_4_01202020_80_wrp.tiff,166.73132761712606,177.0,255,0.6538483435940087
3639_25_4_02082021_20_wrp.tiff,106.09690656840675,113.0,128,0.5004571064523882
3639_25_4_02082021_80_wrp.tiff,153.160847544993,161.0,176,0.6006307746838917
3640_25_4_01202020_20_wrp.tiff,114.32462576695595,120.0,133,0.5126664832575932
3640_25_4_01202020_80_wrp.tiff,162.4242407138976,173.0,255,0.6369578067186692
3640_25_4_02082021_20_wrp.tiff,108.59543875235642,115.0,129,0.524615646144115
3640_25_4_02082021_80_wrp.tiff,157.26070277150626,167.0,192,0.6167086383172139
3646_5_6_01172020_20_wrp.tiff,83.30526534719213,93.0,95,0.460250084788574
3646_5_6_01172020_80_wrp.tiff,105.62817159530019,116.0,118,0.5307948321345196
3646_5_6_01282021_20_wrp.tiff,84.39494712108745,93.0,96,0.4611745744296518
3646_5_6_01282021_80_wrp.tiff,104.16015811396097,113.0,115,0.5314293781297426
3647_5_6_01172020_20_wrp.tiff,84.80275650838864,92.0,98,0.4510784920634977
3647_5_6_01172020_80_wrp.tiff,103.79794877958915,112.0,114,0.5242320645407319
3647_5_6_01282021_20_wrp.tiff,81.40082877317224,89.0,95,0.44000447985260666
3647_5_6_01282021_80_wrp.tiff,101.38536248075027,109.0,112,0.5044047884589347
3648_5_6_01282021_20_wrp.tiff,83.21377816131006,89.0,90,0.44738590409065954
3648_5_6_01282021_80_wrp.tiff,103.87751400860111,111.0,112,0.4994111250389505
3650_5_6_01172020_20_wrp.tiff,90.3563663577252,98.0,99,0.478076012472207
3650_5_6_01172020_80_wrp.tiff,109.807839141067,118.0,120,0.5304726528528335
3652_5_6_01172020_20_wrp.tiff,92.77491640034125,100.0,101,0.4882890336834367
3652_5_6_01172020_80_wrp.tiff,110.79728315317458,119.0,120,0.5378508890904695
3652_5_6_01282021_20_wrp.tiff,88.94619951068114,96.0,96,0.47564812572302406
3652_5_6_01282021_80_wrp.tiff,107.70552023319324,115.0,116,0.5467285290997285
3657_5_6_01172020_20_wrp.tiff,87.02973937611293,92.0,89,0.46539967580560176
3657_5_6_01172020_80_wrp.tiff,106.33990171973014,114.0,116,0.5264351570257609
3657_5_6_01282021_20_wrp.tiff,83.89833696501368,89.0,98,0.4439065447860835
3657_5_6_01282021_80_wrp.tiff,102.66202145064493,110.0,112,0.5211270124371767
3659_5_6_01172020_20_wrp.tiff,87.65627438221718,95.0,99,0.4637898115436687
3659_5_6_01172020_80_wrp.tiff,106.58717096710896,115.0,116,0.5580480155316802
3659_5_6_01282021_20_wrp.tiff,85.05659242225802,92.0,98,0.4524286830947106
3659_5_6_01282021_80_wrp.tiff,103.97977979768328,112.0,114,0.5198988989858169
3666_5_6_01172020_20_wrp.tiff,82.18508792332275,88.0,101,0.4466580865373701
3666_5_6_01172020_80_wrp.tiff,102.09202103612442,110.0,116,0.5156162678566102
3666_5_6_01282021_20_wrp.tiff,80.08975650342656,86.0,99,0.4305900887257848
3666_5_6_01282021_80_wrp.tiff,100.6715224286235,108.0,114,0.5243308459796833
3675_5_5_01172020_20_wrp.tiff,69.66287721551969,72.0,67,0.3891780850007291
3675_5_5_01172020_80_wrp.tiff,99.39083163877542,105.0,109,0.47555421836507117
3675_5_5_02022021_20_wrp.tiff,61.827044170917105,61.0,54,0.3512900236963967
3675_5_5_02022021_80_wrp.tiff,92.43955834551743,96.0,89,0.45989830022416683
3676_5_5_01172020_20_wrp.tiff,72.85383898015817,77.0,80,0.40029581857009827
3676_5_5_01172020_80_wrp.tiff,104.42058449674892,112.0,114,0.5068960412438933
3680_5_5_01172020_20_wrp.tiff,69.33769703161488,73.0,76,0.3747983623310275
3680_5_5_01172020_80_wrp.tiff,99.58679943553813,106.0,109,0.4881705854659312
3680_5_5_02022021_20_wrp.tiff,60.28765618060732,62.0,64,0.3425435010242317
3680_5_5_02022021_80_wrp.tiff,91.7944231227005,97.0,100,0.47074063139605005
3684_5_5_02022021_20_wrp.tiff,56.66469064929769,59.0,64,0.321958469596453
3684_5_5_02022021_80_wrp.tiff,85.79456249429501,91.0,96,0.43997211535310277
3685_5_5_01172020_20_wrp.tiff,65.5317229097414,69.0,74,0.37023572265181454
3685_5_5_01172020_80_wrp.tiff,96.13666359553247,102.0,106,0.4735796236209798
3685_5_5_02022021_20_wrp.tiff,55.77000944557883,57.0,51,0.32424424096078247
3685_5_5_02022021_80_wrp.tiff,85.53251241828583,90.0,91,0.4431736394706874
3687_5_5_01172020_20_wrp.tiff,75.49823470154651,81.0,90,0.41031649294095757
3687_5_5_01172020_80_wrp.tiff,104.39423206175414,112.0,119,0.5067681168021717
3689_5_5_01172020_20_wrp.tiff,68.82782187905735,73.0,74,0.39330183930665175
3689_5_5_01172020_80_wrp.tiff,98.67403612312206,106.0,110,0.4836962555031293
3689_5_5_02022021_20_wrp.tiff,59.080662566907776,62.0,65,0.343492224224211
3689_5_5_02022021_80_wrp.tiff,89.59826349243048,95.0,100,0.45024253011045345
3690_5_5_01172020_20_wrp.tiff,76.62095611446473,81.0,80,0.4209942643628777
3690_5_5_01172020_80_wrp.tiff,105.36405102066594,113.0,116,0.5190347340893936
3690_5_5_02022021_20_wrp.tiff,72.02428561228507,76.0,81,0.395737833032359
3690_5_5_02022021_80_wrp.tiff,102.41867849698575,109.0,111,0.49239749277160266
3693_5_5_01172020_20_wrp.tiff,71.26254342693503,76.0,81,0.39590301903632846
3693_5_5_01172020_80_wrp.tiff,101.36297116800795,108.0,112,0.5093616641582843
3693_5_5_02022021_20_wrp.tiff,63.82138995519331,66.0,66,0.35654407795998194
3693_5_5_02022021_80_wrp.tiff,94.57941996362355,100.0,102,0.4682149503126502
3696_5_5_01172020_20_wrp.tiff,66.92515942518457,70.0,74,0.3677206561803124
3696_5_5_01172020_80_wrp.tiff,95.66041764774326,101.0,102,0.45770534759466774
3696_5_5_02022021_20_wrp.tiff,59.32544794489343,60.0,58,0.3351720222856399
3696_5_5_02022021_80_wrp.tiff,88.85637305508007,93.0,93,0.4420715077345174
3699_5_5_01172020_20_wrp.tiff,69.40566857149541,72.0,77,0.37115330786697465
3699_5_5_01172020_80_wrp.tiff,100.16324208948215,106.0,111,0.46587554460007574
3699_5_5_02022021_20_wrp.tiff,61.36852577518452,62.0,64,0.3335245966024511
3699_5_5_02022021_80_wrp.tiff,92.72890488293467,97.0,102,0.4312972320116436
3703_5_5_01172020_20_wrp.tiff,73.50081694683549,79.0,86,0.4129259379012504
3703_5_5_01172020_80_wrp.tiff,102.83749403295589,110.0,115,0.5016463123534354
3703_5_5_02022021_20_wrp.tiff,67.3228521092204,71.0,83,0.38251620516385165
3703_5_5_02022021_80_wrp.tiff,97.60542471777543,104.0,108,0.4831951718677834
3705_5_5_02022021_20_wrp.tiff,58.20693534219634,60.0,63,0.3288527420444491
3705_5_5_02022021_80_wrp.tiff,89.40859242648544,94.0,96,0.417797160869475
3706_5_5_02022021_20_wrp.tiff,59.6422586255363,61.0,57,0.34081290642968853
3706_5_5_02022021_80_wrp.tiff,89.80208240051114,95.0,96,0.4701679706808428
3709_5_5_01172020_20_wrp.tiff,75.65807380257395,81.0,87,0.4134320972795657
3709_5_5_01172020_80_wrp.tiff,105.72435210211567,113.0,118,0.5286217605079353
3709_5_5_02022021_20_wrp.tiff,65.17793959815141,69.0,72,0.36616819998755756
3709_5_5_02022021_80_wrp.tiff,100.5174942584912,107.0,111,0.4786547345619645
3713_5_5_01172020_20_wrp.tiff,78.90289812744274,83.0,84,0.4242091297151534
3713_5_5_01172020_80_wrp.tiff,108.41643557182925,116.0,119,0.4905721066576411
3713_5_5_02022021_20_wrp.tiff,71.69313886981176,75.0,73,0.40052032887939243
3713_5_5_02022021_80_wrp.tiff,103.62517627555765,110.0,113,0.456498573899124
3714_25_3_02082021_20_wrp.tiff,92.78940157847948,97.0,105,0.4504339882428595
3714_25_3_02082021_80_wrp.tiff,110.10796354425173,115.0,139,0.43179593546596057
3718_25_3_02082021_20_wrp.tiff,91.13196895066415,96.0,100,0.45114836113966833
3718_25_3_02082021_80_wrp.tiff,109.49217060781703,116.0,134,0.43972759280071205
3720_25_3_02082021_20_wrp.tiff,99.6226379453693,104.0,119,0.46552634553693356
3720_25_3_02082021_80_wrp.tiff,117.56315849169236,126.0,141,0.4610319940832601
3726_25_3_01202020_20_wrp.tiff,104.85288234177301,112.0,120,0.5065356634843792
3726_25_3_01202020_80_wrp.tiff,122.85689116019233,131.0,148,0.48179173003808057
3726_25_3_02082021_20_wrp.tiff,104.50089715197907,111.0,122,0.5048352519394891
3726_25_3_02082021_80_wrp.tiff,114.20370388448491,122.0,138,0.4478576622903414
3734_25_3_01202020_20_wrp.tiff,100.04128142143297,104.0,116,0.48096769913919235
3734_25_3_01202020_80_wrp.tiff,117.95907387524834,124.0,136,0.46258460343053237
3735_25_3_01202020_20_wrp.tiff,99.25744810151575,102.0,95,0.4818322723351161
3735_25_3_01202020_80_wrp.tiff,117.09906501803565,122.0,129,0.45921201967677033
3735_25_3_02082021_20_wrp.tiff,88.93051027581377,91.0,83,0.4514239100272201
3735_25_3_02082021_80_wrp.tiff,105.81580877190159,110.0,116,0.41496395596661423
3737_25_3_01202020_20_wrp.tiff,103.59818481136321,115.0,129,0.4956850947888399
3737_25_3_01202020_80_wrp.tiff,121.66365609689137,130.0,148,0.4771123768486834
3737_25_3_02082021_20_wrp.tiff,96.1375416039505,106.0,122,0.4599882373372752
3737_25_3_02082021_80_wrp.tiff,113.20848367888675,121.0,140,0.4528339347137357
3738_25_3_01202020_20_wrp.tiff,98.2139592507219,98.0,85,0.47676679247691817
3738_25_3_01202020_80_wrp.tiff,114.97615145986883,114.0,94,0.45625456928338326
3738_25_3_02082021_20_wrp.tiff,89.58056766706609,89.0,75,0.44790283833309097
3738_25_3_02082021_80_wrp.tiff,105.47823751457881,104.0,82,0.43228785866453495
3742_25_3_01202020_20_wrp.tiff,101.65072903910125,104.0,88,0.4863671245866741
3742_25_3_01202020_80_wrp.tiff,119.81364870470094,124.0,151,0.46985744589894546
3742_25_3_02082021_20_wrp.tiff,93.6570559622088,95.0,77,0.46136480769333715
3742_25_3_02082021_80_wrp.tiff,111.03152420926595,115.0,143,0.4354177419954139
3744_25_3_01202020_20_wrp.tiff,101.3193912746132,101.0,91,0.47567789330580995
3744_25_3_01202020_80_wrp.tiff,118.36177443985044,123.0,141,0.4641638213309266
3744_25_3_02082021_20_wrp.tiff,93.18414908534022,92.0,83,0.44800071675428954
3744_25_3_02082021_80_wrp.tiff,108.82396004698975,113.0,132,0.42676062763358036
3746_25_3_01202020_20_wrp.tiff,107.88880206798719,117.0,129,0.5113213368126819
3746_25_3_01202020_80_wrp.tiff,125.16447765816122,133.0,148,0.49084108885360933
3746_25_3_02082021_20_wrp.tiff,100.1843475118131,108.0,118,0.47706832148255257
3746_25_3_02082021_80_wrp.tiff,116.48438912828527,124.0,142,0.4568015259914842
3747_25_3_01202020_20_wrp.tiff,101.12058450395409,107.0,114,0.4838305478634941
3747_25_3_01202020_80_wrp.tiff,120.2985109883925,128.0,134,0.471758866619297
3747_25_3_02082021_20_wrp.tiff,92.11958079471036,97.0,103,0.44288259997243984
3747_25_3_02082021_80_wrp.tiff,111.10385932737155,118.0,126,0.43570140912523864
3752_25_3_01202020_80_wrp.tiff,122.85382864134093,127.0,112,0.48177972016023196
3754_25_3_01202020_20_wrp.tiff,103.48704523958168,108.0,115,0.48133509413535047
3754_25_3_01202020_80_wrp.tiff,123.18746898397353,131.0,133,0.48308811366074683
3754_25_3_02082021_20_wrp.tiff,94.24837627671808,98.0,105,0.446674769081855
3754_25_3_02082021_80_wrp.tiff,113.05557994370287,120.0,125,0.44335521546376283
3759_5_6_01172020_20_wrp.tiff,99.21376683594858,107.0,107,0.5221777201864548
3759_5_6_01172020_80_wrp.tiff,116.85257766483157,126.0,126,0.5756284614002756
3759_5_6_01282021_20_wrp.tiff,95.7252764929672,102.0,104,0.42734498434169577
3759_5_6_01282021_80_wrp.tiff,114.47578594334414,123.0,123,0.5557076987514001
3762_5_6_01172020_20_wrp.tiff,97.6862973758013,106.0,107,0.5087827988296486
3762_5_6_01172020_80_wrp.tiff,113.11790798591788,123.0,126,0.5599896434918707
3763_5_6_01172020_20_wrp.tiff,98.15556687621878,106.0,106,0.5193416236809495
3763_5_6_01172020_80_wrp.tiff,113.25407915220015,122.0,123,0.5662703957581694
3763_5_6_01282021_20_wrp.tiff,95.61495652639195,103.0,103,0.5113099279458858
3763_5_6_01282021_80_wrp.tiff,111.85566561464994,120.0,120,0.5620887719300898
3765_5_6_01172020_20_wrp.tiff,91.77762931928783,106.0,109,0.4881788793553173
3765_5_6_01172020_80_wrp.tiff,107.9962925673457,121.0,125,0.5293935910138055
3765_5_6_01282021_20_wrp.tiff,88.76353146321131,102.0,105,0.47214644395074024
3765_5_6_01282021_80_wrp.tiff,105.90543531932687,119.0,122,0.5268927130288557
3769_5_6_01172020_20_wrp.tiff,100.48314473252186,110.0,112,0.5233497121458256
3769_5_6_01172020_80_wrp.tiff,114.85229356543857,125.0,126,0.5657748451471567
3769_5_6_01282021_20_wrp.tiff,97.63437433060074,107.0,109,0.5111747347125108
3769_5_6_01282021_80_wrp.tiff,113.17130653076995,122.0,124,0.5630413260209299
3770_5_6_01282021_20_wrp.tiff,100.73625648784122,110.0,112,0.5192590540583606
3770_5_6_01282021_80_wrp.tiff,117.81709215631936,128.0,130,0.5429359085519652
3779_5_6_01172020_20_wrp.tiff,92.44720297602723,101.0,101,0.4970279729867215
3779_5_6_01172020_80_wrp.tiff,109.12327794028265,118.0,120,0.5539252687295875
3779_5_6_01282021_20_wrp.tiff,89.65653045244606,98.0,101,0.4899263959123286
3779_5_6_01282021_80_wrp.tiff,107.10689012442357,116.0,117,0.5549579799164177
3797_25_4_01202020_20_wrp.tiff,94.29136472968766,99.0,100,0.47145682364608105
3797_25_4_01202020_80_wrp.tiff,143.24154925648685,152.0,167,0.5617315657095103
3797_25_4_02082021_20_wrp.tiff,89.4869913637658,95.0,94,0.46127315135723984
3797_25_4_02082021_80_wrp.tiff,139.7624271929614,148.0,163,0.54808794977417
3798_25_4_01202020_20_wrp.tiff,96.43491714035775,102.0,109,0.47041422995066995
3798_25_4_01202020_80_wrp.tiff,145.06533720944947,154.0,169,0.5688836753289435
3799_25_4_01202020_20_wrp.tiff,103.58413351558323,108.0,105,0.4932577786432856
3799_25_4_01202020_80_wrp.tiff,155.5860954519638,164.0,178,0.6101415507896223
3802_25_4_01202020_20_wrp.tiff,101.15205373360679,106.0,108,0.5032440484234008
3802_25_4_01202020_80_wrp.tiff,153.1747997582582,162.0,169,0.6006854892457157
3803_25_4_01202020_20_wrp.tiff,103.5773818674687,110.0,122,0.4932256279379785
3803_25_4_01202020_80_wrp.tiff,156.94468219355,166.0,255,0.6154693419330766
3809_25_4_01202020_20_wrp.tiff,107.20602591823636,113.0,119,0.49632419406361133
3809_25_4_01202020_80_wrp.tiff,161.14890280948572,171.0,255,0.6319564816033482
3809_25_4_02082021_20_wrp.tiff,104.04203914980303,110.0,117,0.4861777530341909
3809_25_4_02082021_80_wrp.tiff,156.37868793518635,165.0,255,0.6132497566061691
3810_25_4_01202020_20_wrp.tiff,102.99989594081826,109.0,115,0.5049014506878107
3810_25_4_01202020_80_wrp.tiff,154.10003665122605,163.0,176,0.6043138692181245
3810_25_4_02082021_20_wrp.tiff,97.62538295484002,104.0,111,0.47390962599206854
3810_25_4_02082021_80_wrp.tiff,149.71451089183296,158.0,170,0.5871157289852779
3811_25_3_01202020_20_wrp.tiff,101.76059048907838,107.0,121,0.4711138448546633
3811_25_3_01202020_80_wrp.tiff,119.49790592498496,126.0,149,0.4723237388320658
3811_25_3_02082021_20_wrp.tiff,94.93105739821296,99.0,115,0.4630783287695116
3811_25_3_02082021_80_wrp.tiff,111.12811353501571,118.0,140,0.4573173396483885
3831_22_3_01172020_20_wrp.tiff,81.60876243751146,85.0,97,0.4435258828101518
3831_22_3_01172020_80_wrp.tiff,78.91387292773827,80.0,82,0.41533617330169964
3831_22_3_01292021_20_wrp.tiff,66.09916346475497,67.0,67,0.41834913585023176
3831_22_3_01292021_80_wrp.tiff,61.929900376836414,62.0,63,0.3664491146536685
3832_22_3_01172020_20_wrp.tiff,81.63154895014384,84.0,84,0.436532347324638
3832_22_3_01172020_80_wrp.tiff,79.18689642727885,80.0,78,0.4081798784890241
3832_22_3_01292021_20_wrp.tiff,66.5878664365655,67.0,67,0.45297868323886076
3832_22_3_01292021_80_wrp.tiff,62.20699113844992,62.0,58,0.3380814735766948
3833_22_3_01172020_20_wrp.tiff,78.69520724191707,82.0,82,0.4548855909911109
3833_22_3_01172020_80_wrp.tiff,75.46831611988397,77.0,72,0.48068991158855595
3833_22_3_01292021_20_wrp.tiff,63.07194292235494,64.0,63,0.39667888630162434
3833_22_3_01292021_80_wrp.tiff,58.19226609751223,58.0,54,0.4013259730835235
3836_22_3_01172020_20_wrp.tiff,81.9303719541822,84.0,82,0.45771157516047206
3836_22_3_01172020_80_wrp.tiff,76.00211013971871,77.0,72,0.42697814684995355
3836_22_3_01292021_20_wrp.tiff,67.28807326872527,68.0,68,0.41535847696487604
3836_22_3_01292021_80_wrp.tiff,65.23942626578331,65.0,60,0.3978013796669848
3837_22_3_01172020_20_wrp.tiff,76.71837363293801,79.0,81,0.41246437436841693
3837_22_3_01172020_80_wrp.tiff,74.37106901627521,75.0,72,0.4154808324908365
3837_22_3_01292021_20_wrp.tiff,61.75602015292938,63.0,66,0.35289154372900855
3837_22_3_01292021_80_wrp.tiff,60.58170975613864,60.0,58,0.367161877307706
3842_22_3_01172020_20_wrp.tiff,87.19163049740646,91.0,92,0.48439794720512264
3842_22_3_01172020_80_wrp.tiff,80.42546658041911,82.0,82,0.4648870900575389
3843_22_3_01172020_20_wrp.tiff,85.99915572191027,89.0,89,0.4550219879442077
3843_22_3_01172020_80_wrp.tiff,85.7400509167272,88.0,85,0.4737019387638315
3843_22_3_01292021_20_wrp.tiff,71.09418203729408,72.0,70,0.40858725308554883
3843_22_3_01292021_80_wrp.tiff,68.47240032720775,69.0,66,0.402778825451794
3844_22_3_01172020_20_wrp.tiff,89.8480897227057,90.0,91,0.47040884671327376
3844_22_3_01172020_80_wrp.tiff,85.86293722940977,85.0,80,0.3902860783137249
3844_22_3_01292021_20_wrp.tiff,76.22971359942339,75.0,70,0.4355983634227874
3844_22_3_01292021_80_wrp.tiff,72.91895306971387,71.0,67,0.3701469698951458
3845_22_3_01172020_20_wrp.tiff,85.33517160400984,90.0,93,0.47146503648363747
3845_22_3_01172020_80_wrp.tiff,81.23920017913711,83.0,83,0.4513288898815877
3845_22_3_01292021_20_wrp.tiff,70.60972392931379,73.0,78,0.41780901733074544
3845_22_3_01292021_80_wrp.tiff,67.62752763694427,68.0,67,0.3864430150660447
3849_22_3_01172020_20_wrp.tiff,83.33242160321356,87.0,90,0.44802377205787924
3849_22_3_01172020_80_wrp.tiff,79.76741334374582,81.0,82,0.37984482544459985
3849_22_3_01292021_20_wrp.tiff,68.72198065014588,71.0,76,0.42160724324984217
3849_22_3_01292021_80_wrp.tiff,62.885952143643316,63.0,63,0.3399240656394778
3850_22_3_01172020_20_wrp.tiff,88.3979019329593,92.0,90,0.4857027578707341
3850_22_3_01172020_80_wrp.tiff,84.43521697624823,87.0,86,0.5086458853960216
3850_22_3_01292021_20_wrp.tiff,69.43390121871562,71.0,69,0.39904540930067
3850_22_3_01292021_80_wrp.tiff,67.90507168139351,69.0,68,0.38802898103431704
3851_22_3_01292021_20_wrp.tiff,64.35446588913655,66.0,73,0.383062296956866
3851_22_3_01292021_80_wrp.tiff,61.45302855135329,62.0,62,0.3531783250057478
3855_17_1_01302020_20_wrp.tiff,68.65846814778513,71.0,70,0.3945888973987962
3855_17_1_01302020_80_wrp.tiff,128.87177544705293,138.0,152,0.5911549332406504
3857_17_1_01302020_20_wrp.tiff,60.94389566115652,62.0,61,0.3693569433987101
3857_17_1_01302020_80_wrp.tiff,114.32559346412317,121.0,128,0.5292851549240458
3857_17_1_02222021_20_wrp.tiff,99.78588165244417,110.0,114,0.5039690992522233
3857_17_1_02222021_80_wrp.tiff,122.79390569811741,136.0,145,0.5738032976520729
3858_17_1_02222021_20_wrp.tiff,95.36934046332273,103.0,100,0.4890735408350444
3858_17_1_02222021_80_wrp.tiff,116.71281831790559,129.0,135,0.5665670792103836
3859_17_1_01302020_20_wrp.tiff,98.7502977566412,103.0,120,0.4987388775562751
3859_17_1_01302020_80_wrp.tiff,113.90272995130948,119.0,115,0.54239395214651
3859_17_1_02222021_20_wrp.tiff,101.75858325581153,112.0,10,0.5012738091394594
3859_17_1_02222021_80_wrp.tiff,123.02478212125219,135.0,135,0.6001208883934247
3865_17_1_01302020_20_wrp.tiff,99.12720987914929,103.0,97,0.49812668280729233
3865_17_1_01302020_80_wrp.tiff,115.43722184377776,122.0,127,0.534431582607608
3865_17_1_02222021_20_wrp.tiff,101.05138787181019,111.0,109,0.4977900880360217
3865_17_1_02222021_80_wrp.tiff,123.32098372850821,136.0,140,0.568299464184055
3866_17_1_01302020_20_wrp.tiff,94.2002313048203,98.0,99,0.4855682025996636
3866_17_1_01302020_80_wrp.tiff,110.10801788737382,116.0,136,0.5268326214681675
3866_17_1_02222021_20_wrp.tiff,97.59532623003291,108.0,111,0.4979353379057907
3866_17_1_02222021_80_wrp.tiff,119.7938178848047,132.0,153,0.5650651786992436
3867_17_1_01302020_20_wrp.tiff,93.37358651792225,97.0,98,0.4838009664115982
3867_17_1_01302020_80_wrp.tiff,108.92667386627267,116.0,122,0.5473702204307804
3867_17_1_02222021_20_wrp.tiff,100.63142257137469,111.0,113,0.5160585772864545
3867_17_1_02222021_80_wrp.tiff,120.01947110487399,133.0,143,0.585460834655066
3868_17_1_01302020_20_wrp.tiff,60.36863248814456,61.0,58,0.36148881729211424
3868_17_1_01302020_80_wrp.tiff,114.75324227595401,121.0,129,0.5412888786576072
3868_17_1_02222021_20_wrp.tiff,99.18172666572758,108.0,107,0.49590863332615837
3868_17_1_02222021_80_wrp.tiff,124.88884332828428,137.0,148,0.5625623573320798
3870_17_1_01302020_20_wrp.tiff,93.89240894140117,98.0,97,0.49158329288434344
3870_17_1_01302020_80_wrp.tiff,110.60868979786879,118.0,133,0.5343414966054805
3870_17_1_02222021_20_wrp.tiff,96.70847875055763,107.0,109,0.4909059835028768
3870_17_1_02222021_80_wrp.tiff,120.5943076091892,134.0,147,0.5688410736255678
3873_17_1_02222021_20_wrp.tiff,99.85100826379346,109.0,106,0.4967711853895358
3873_17_1_02222021_80_wrp.tiff,120.99915061588366,134.0,138,0.5575997724208575
3874_17_1_01302020_20_wrp.tiff,100.03578135932145,103.0,95,0.49522664039022884
3874_17_1_01302020_80_wrp.tiff,116.14103296941538,123.0,130,0.5427151073311807
